,doi,type,text_redacted
156,10.1016/j.jeurceramsoc.2005.02.006,solid_state_ceramic_synthesis,"CaBi4-xNdxTi4O15 ceramics with x = 0, 0.25, 0.5, 0 ... e densest ceramics were attained increased with x."
157,10.1007/s10854-012-0743-4,solid_state_ceramic_synthesis,"For the pure BaTi5O11 ceramic, it is very difficul ...  heat rate of the sintering process is 5 degC/min."
158,10.1111/j.1744-7402.2008.02352.x,solid_state_ceramic_synthesis,Samples of MNT and ST were individually synthesize ...  and the cooling rate were both set at 10degC/min.
159,10.1007/s10854-016-4938-y,solid_state_ceramic_synthesis,"The Mg1-xNixTiO3 (x = 0.00-0.07) ceramics are prep ... cooling rates are 15 and 1 degC/min, respectively."
160,10.1016/j.fusengdes.2015.05.061,solid_state_ceramic_synthesis,Li2TiO3 powder was synthesized by solid-state reac ...  air atmosphere. The reaction is shown in Eq. (1).
161,10.1007/s10854-011-0489-4,solid_state_ceramic_synthesis,Ba0.95Ca0.05TiO3 ceramics with different doping co ... ubsequently reoxidized at 900 degC in air for 2 h.
162,10.1007/s10854-015-3008-1,solid_state_ceramic_synthesis,"Samples of MgTiO3 and CaTiO3 were individually syn ...  degC for 4 h (for 95MCT-y wt% LBS), respectively."
163,10.1007/s10854-014-1760-2,solid_state_ceramic_synthesis,"(Ca0.8Sr0.2)ZrO3 ceramics were prepared through a  ... egC/min for 2, 4, 6, 8, 10 and 12 h, respectively."
164,10.1016/j.mseb.2007.05.002,solid_state_ceramic_synthesis,"Polycrystalline La0.67Ca0.33Mn1-x-BxO3 (x = 0, 0.1 ...  room temperature at a cooling rate of 3 degC/min."
165,10.1016/j.matlet.2016.05.009,solid_state_ceramic_synthesis,CoTiNb2O8 and CoNb2O6 compounds were individually  ... 75 degC for 4 h with a heating rate of 5 degC/min.
166,10.1016/j.ssc.2012.03.007,solid_state_ceramic_synthesis,The BBT ceramics was prepared by the standard soli ... d by alumina crucible followed by furnace cooling.
167,10.1016/j.mseb.2010.12.007,solid_state_ceramic_synthesis,Ceramic powders with nominal formula (1 - x)Bi0.5N ... both faces of the disks at 650 degC as electrodes.
168,10.1016/j.tsf.2008.12.040,solid_state_ceramic_synthesis,Ca1 - xPrxTiO3 ceramic target with x = 0.2 mol% wa ...  degC for 4 h in a Nabertherm furnace (LHT 04/17).
169,10.1016/j.jssc.2014.06.009,solid_state_ceramic_synthesis,"Al2-2x(ZrMg)xW3O12 (x=0, 0.1, 0.3, 0.5, 0.7, 0.8,  ... lowed by sintering at 1373 K for 4 h in a furnace."
170,10.1016/j.ssc.2007.02.025,solid_state_ceramic_synthesis,Ceramic specimens are prepared by the conventional ... e sintered disks and fired at 570 [?]C for 20 min.
171,10.1016/j.jallcom.2015.05.005,solid_state_ceramic_synthesis,"[Ba1-xSrx](Zr0.05Ti0.95)O3 ceramics [x = 0, 0.1, 0 ... 1100 degC for 4 h by using a programmable furnace."
172,10.1007/s10854-010-0140-9,solid_state_ceramic_synthesis,"Ca1-3x/2NdxCu3Ti4O12 (x = 0, 0.1, 0.2) ceramics we ... 0 degC in air for 3 h to yield the dense ceramics."
173,10.1016/j.ceramint.2016.12.143,solid_state_ceramic_synthesis,"BT and BT doped with 1 and 2 mol% Zr, denoted BZT1 ... LT) of 1200-1300 degC, with dwell times of 3-10 h."
174,10.1016/j.jmmm.2014.07.060,solid_state_ceramic_synthesis,All the compositions of Co0.7-xNixMn0.3Fe2O4 (with ...  cooling was adopted for both the heat treatments.
175,10.1007/s10854-014-1762-0,solid_state_ceramic_synthesis,"[(Bi0.5Na0.5)0.94Ba0.06]1-xSrxTiO3 (x = 0, 0.025,  ... ,423 K in air for 3 h to yield the dense ceramics."
176,10.1016/j.matlet.2009.03.053,solid_state_ceramic_synthesis,[(Na0.7K0.2Li0.1)0.5Bi0.5]TiO3 ceramics (abbreviat ... hed sample was thermal etched for SEM examination.
177,10.1016/j.matlet.2015.06.113,solid_state_ceramic_synthesis,The specimens were manufactured using a convention ... er a dc electric field of 3 kV/mm in silicone oil.
178,10.1002/pssa.200510005,solid_state_ceramic_synthesis,Nb-doped bismuth titanate (Bi4Ti2.98Nb0.02O12) cer ... tive density of over 95% of the theoretical value.
179,10.1007/s10853-011-5842-8,solid_state_ceramic_synthesis,"2LN-BS-xPT (x = 0.58-0.66) ceramics were prepared  ... s of PbO, Bi2O3, and Li2CO3 caused by sublimation."
180,10.1007/s10854-014-2596-5,solid_state_ceramic_synthesis,Superconducting samples with chemical composition  ... n furnace up to room temperature after each cycle.
181,10.1007/s10854-016-5551-9,solid_state_ceramic_synthesis,"Lead free (K0.5Na0.5)(Nb1-xVx)O3 (x = 0, 0.01, 0.0 ... ed as KNNV0, KNNV1, KNNV2, KNNV3, KNNV4 and KNNV5."
182,10.1007/s10854-016-5252-4,solid_state_ceramic_synthesis,CoNb2O6 ceramics were synthesized by conventional  ... te and cooling rate were maintained at 3 degC/min.
183,10.1016/j.enconman.2006.11.005,solid_state_ceramic_synthesis,La0.2Sr0.8TiO3 (LST) powder was prepared by solid  ... in argon for electrical conductivity measurements.
184,10.1016/j.jeurceramsoc.2011.04.023,solid_state_ceramic_synthesis,The (Ba0.85Ca0.15)(Ti0.9Zr0.1)O3 (BCTZ) ceramics w ... ts were sintered at 1500-1550 degC for 2 h in air.
185,10.1016/j.jallcom.2013.07.187,solid_state_ceramic_synthesis,"Polycrystalline Bi0.8Ba0.2FeO3 (BBFO), Bi0.8Ba0.2F ... ed uniformly with silver paste to make electrodes."
186,10.1007/s10854-010-0097-8,solid_state_ceramic_synthesis,"La2NiMnO6 dense ceramic targets were prepared by a ... e obtained by sintering at 1,748 K in air for 3 h."
187,10.1016/j.jeurceramsoc.2006.02.009,solid_state_ceramic_synthesis,Twenty different compositions were prepared in the ... eity and then calcined again at 850 degC for 10 h.
188,10.1007/s10853-010-4723-x,solid_state_ceramic_synthesis,Polycrystalline samples of 1Ce10ScSZ were synthesi ... ted to be 96% of the theoretical density or above.
189,10.1111/j.1551-2916.2005.00633.x,solid_state_ceramic_synthesis,"In the experiment, PNNT and NiCuZn were prepared s ... d at 950deg, 1000deg, and 1050degC for 2 h in air."
190,10.1111/j.1551-2916.2007.01925.x,solid_state_ceramic_synthesis,"Sample powders of (1-x)Ca(Mg1/3Nb2/3)O3-(x)CaZrO3; ... , the density was >99.0% of the theoretical value."
191,10.1016/j.matchemphys.2007.06.017,solid_state_ceramic_synthesis,The ceramic specimens of Ba(Zr0.15Ti0.85)O3 were p ... red ceramic specimens for dielectric measurements.
192,10.1111/j.1551-2916.2008.02831.x,solid_state_ceramic_synthesis,"Samples of the (Mg0.95M0.052+)Ti2O5 (M2+=Co, Ni, a ...  rate and the cooling rate were set at 10degC/min."
193,10.1002/pssr.200802023,solid_state_ceramic_synthesis,"The pure NBT ceramics were produced using a conven ...  x wt% CeO2, where x = 0.25, 0.50, 0.75, and 1.00."
194,10.1016/j.matchemphys.2011.01.009,solid_state_ceramic_synthesis,FeVO4 was synthesised by a conventional solid stat ...  221 MPa and sintered in air at 590 degC for 24 h.
195,10.1007/s10854-011-0416-8,solid_state_ceramic_synthesis,Conventional solid state ceramic route is used to  ...  samples are measured using the Archimedes method.
196,10.1007/s10854-013-1150-1,solid_state_ceramic_synthesis,"The LZT samples were synthesized by the convention ... ,175 degC for 4 h at a heating rate of 5 degC/min."
197,10.1007/s10854-015-3235-5,solid_state_ceramic_synthesis,We have synthesized the polycrystalline samples Pr ... o room temperature to maximize the oxygen content.
198,10.1016/j.ssi.2008.01.096,solid_state_ceramic_synthesis,Samples have been prepared by using the solid stat ... ides of the disk were polished with a 3 μm polish.
199,10.1016/j.jeurceramsoc.2013.03.026,solid_state_ceramic_synthesis,"Reagent-grade SrO, Fe2O3 and MoO3 from Sigma-Aldri ... ubsequently annealed at 1200 degC, 2 h in 5%H2/Ar."
200,10.1016/j.apsusc.2008.02.027,solid_state_ceramic_synthesis,The SBN ceramic targets were synthesized employing ...  closed Al2O3 crucible surrounded by ZrO2 powders.
201,10.1016/j.physb.2015.03.011,solid_state_ceramic_synthesis,The produced materials (Bi1/2Na1/2)0.94-x(Li1/2Ce1 ... into preprepared powder with the same composition.
202,10.1007/s10854-016-5549-3,solid_state_ceramic_synthesis,"BTTN_x ceramics were prepared by the solid state r ... y, they were sintered at 1080 degC for 2 h in air."
203,10.1016/j.matlet.2013.12.054,solid_state_ceramic_synthesis,"The polycrystalline BIT-SBTi: xEr3+ (x=0.0, 0.02,  ...  cm in diameter and sintered at 1200 degC for 1 h."
204,10.1016/j.electacta.2010.07.040,solid_state_ceramic_synthesis,"The specimens were prepared by the conventional so ... easurements and dip-immersion tests, respectively."
205,10.1016/j.jeurceramsoc.2012.02.048,solid_state_ceramic_synthesis,"In this work, CaCu3Ti4-xTaxO12 ceramics, where x = ...  these pellets were sintered at 1100 degC for 5 h."
206,10.1007/s10854-013-1364-2,solid_state_ceramic_synthesis,The (1 - x)BNT-xBS piezoelectric ceramics were pre ... ed into the corresponding powder during sintering.
207,10.1016/j.matlet.2015.10.043,solid_state_ceramic_synthesis,In order to compare the characteristics of the pur ... emperature (850 degC and 900 degC) for 4 h in air.
208,10.1016/j.jeurceramsoc.2009.12.018,solid_state_ceramic_synthesis,"A2+B6+O4 (A2+: Ca, Pb, Ba; B6+: Mo, W) was prepare ... ere sintered from 800 to 1100 degC for 3 h in air."
209,10.1016/j.ssc.2006.03.018,solid_state_ceramic_synthesis,BaTiO3 and Ba(Ti0.7Hf0.3)O3 ceramics were prepared ... y to room temperature while furnace power was off.
210,10.1016/j.jeurceramsoc.2005.09.016,solid_state_ceramic_synthesis,Specimens were prepared by a conventional mixed ox ...  approximately 15.5 mm in diameter and 9 mm thick.
211,10.1016/j.materresbull.2013.05.108,solid_state_ceramic_synthesis,Polycrystalline ceramics of (Ba0.85Ca0.15)(Ti0.9Zr ... t in the temperature range 1450-1500 degC for 3 h.
212,10.1016/j.jeurceramsoc.2005.03.049,solid_state_ceramic_synthesis,BSTZ targets were prepared by conventional solid-s ... hen sintered at temperature of 1400 degC for 12 h.
213,10.1016/j.ssc.2007.08.030,solid_state_ceramic_synthesis,Superconducting samples with chemical composition  ... n furnace up to room temperature after each cycle.
214,10.1016/j.mseb.2004.12.071,solid_state_ceramic_synthesis,"The (Zr0.8, Sn0.2)TiO4 ceramic materials were prep ... ing and then sintered at 1280-1400 degC for 2-4 h."
215,10.1016/j.solidstatesciences.2013.07.006,solid_state_ceramic_synthesis,"CaCO3 (99.0%), CuO (99%) and TiO2 (98%) were used  ... ellets were briefly called as U1-U5, respectively."
216,10.1016/j.jallcom.2014.11.134,solid_state_ceramic_synthesis,Lead-free (K0.485Na0.5Li0.015)(Nb0.9-xTa0.1Vx)O3 ( ... un wheel every 6 min after a rest period of 2 min.
217,10.1007/s10854-015-2746-4,solid_state_ceramic_synthesis,"The samples used in this study were prepared by so ... re sintered at temperatures of 1,150 degC for 2 h."
218,10.1111/j.1551-2916.2008.02744.x,solid_state_ceramic_synthesis,A sample of Nd[(Co1-xZnx)1/2Ti1/2]O3 was prepared  ... e cooling rate were both controlled at 10degC/min.
219,10.1016/j.jpowsour.2008.11.080,solid_state_ceramic_synthesis,"BaCe(0.9-x)ZrxY0.1O(3-δ) powders (x = 0, 0.3, 0.7  ... 350 MPa) and sintered in air at 1700 degC for 6 h."
220,10.1007/s10854-014-2436-7,solid_state_ceramic_synthesis,"Sample were separately synthesized by conventional ... t temperatures of 1,420-1,630 degC for 4 h in air."
221,10.1016/j.mseb.2012.12.010,solid_state_ceramic_synthesis,Specimens of (Ca0.8Sr0.2)(SnxTi1-x)O3 (x = 0.1-0.9 ...  at temperatures of 1390-1540 degC for 4 h in air.
222,10.1016/j.jpcs.2007.05.025,solid_state_ceramic_synthesis,Ferrite samples with chemical formula Zn1-xCoxFe2O ... 0 sample was sintered at 1200 degC for 5 h in air.
223,10.1016/j.ssc.2007.04.009,solid_state_ceramic_synthesis,"Samples of compositions Sr1-xEuxBi2Ta2O9 (SEBT), w ... pellets were sintered at 1200 [?]C for 2 h in air."
224,10.1016/j.ssi.2013.11.004,solid_state_ceramic_synthesis,La0.4Sr0.6Co1-xTaxO3-δ (x = 0 - 0.2) ceramic sampl ...  pellet was sintered at 1420 degC for 12 h in air.
225,10.1016/j.ssi.2015.07.008,solid_state_ceramic_synthesis,The BZY (BaZr0.8Y0.2O3 -δ) electrolyte was synthes ... orous and ready for molten carbonate infiltration.
226,10.1016/j.matlet.2004.08.005,solid_state_ceramic_synthesis,Samples of La(Co1/2Ti1/2)O3 were synthesized by co ... and the cooling rate were both set at 10 degC/min.
227,10.1016/j.jmbbm.2013.10.011,solid_state_ceramic_synthesis,"Ca3(PO4)2 was prepared by solid state reaction bet ... CaO, 0.38+-0.02 wt% of MgO, Ca/P molar ratio=1.52."
228,10.1016/j.matchemphys.2013.08.061,solid_state_ceramic_synthesis,BiFeO3 polycrystalline sample was synthesized by c ... thickness ~1 mm and sintered at 825 degC for 20 h.
229,10.1016/j.ssi.2004.06.010,solid_state_ceramic_synthesis,Samples obtained by solid state reaction: the deta ...  the pellets were heated at 1150 degC during 10 h.
230,10.1016/j.materresbull.2013.04.047,solid_state_ceramic_synthesis,FeTiNbO6 samples were prepared by the solid-state  ... annealed at 950 degC for 5 h in oxygen atmosphere.
231,10.1007/s10854-010-0095-x,solid_state_ceramic_synthesis,"BNT powders were prepared via a conventional mixed ... f 910degC to 1,010degC with an interval of 20degC."
232,10.1016/j.matlet.2008.09.017,solid_state_ceramic_synthesis,Samples of Nd(Zn1/2Ti1/2)O3 were prepared by a con ... cooling rate were both controlled at 10 degC /min.
233,10.1016/j.jallcom.2006.08.269,solid_state_ceramic_synthesis,"Samples of compounds of Eu3+, Sm3+, Dy3+-doped LaA ...  900-1300 degC for 12 h in a programmable furnace."
234,10.1016/j.optmat.2013.06.053,solid_state_ceramic_synthesis,For the comparison of the optical properties we ha ... ed at 750 degC for 2 h in dry nitrogen atmosphere.
235,10.1007/s00339-014-8952-8,solid_state_ceramic_synthesis,Ceramic samples of (1 - x)CaCu3Ti4O12-xBiFeO3 (x = ... 30 min for measurement of the electric properties.
236,10.1016/j.jmmm.2009.11.010,solid_state_ceramic_synthesis,The Ni-Cu-Zn ferrite samples were prepared by stan ... 00 degC in air for 3 h to yield the final samples.
237,10.1016/j.ssc.2009.08.016,solid_state_ceramic_synthesis,"The Sr1-xCuxBi2Nb2O9 samples (with x equal to 0.0, ...  an alumina crucible, followed by furnace cooling."
238,10.1007/s10853-011-6039-x,solid_state_ceramic_synthesis,Samples of (1 - x) Ca4La2Ti5O17-xNdAlO3 with x = 0 ... emperatures from 1500 to 1560 degC for 4 h in air.
239,10.1016/j.matlet.2015.11.131,solid_state_ceramic_synthesis,The BNBT- x SZMO (x=0-0.010) piezoelectric ceramic ... tions are similar as that reported elsewhere [20].
240,10.1007/s10854-016-5610-2,solid_state_ceramic_synthesis,"BMFT ceramics were prepared by a conventional soli ... using Bi2O3 (99 %), Fe2O3 (99 %) as raw materials."
241,10.1016/j.jallcom.2009.07.091,solid_state_ceramic_synthesis,LLTO precursor powder was prepared by conventional ... h with interval ball milling to obtain LLTO phase.
242,10.1016/j.ssi.2010.04.005,solid_state_ceramic_synthesis,Table 1 shows the abbreviations used to denote the ...  dense pellets without inhomogeneous grain growth.
243,10.1016/j.jeurceramsoc.2015.01.030,solid_state_ceramic_synthesis,Densities were also compared with the density of a ...  obtained using mechanosynthesized BiFeO3 powders.
244,10.1007/s10854-013-1544-0,solid_state_ceramic_synthesis,"The (Ba0.85Ca0.15) (Zr0.1Ti0.9)O3 - x wt% Sr(Cu1/3 ... red at a temperature of 1,380 degC for 4 h in air."
245,10.1016/j.matlet.2012.04.067,solid_state_ceramic_synthesis,All ceramic samples were prepared with the use of  ...  temperature dielectric and ferroelectric testing.
246,10.1007/s10854-015-3615-x,solid_state_ceramic_synthesis,Li2Zn(Ti1-xZrx)3O8 (x = 0-0.10) ceramics were prep ... n the temperature range of 1060-1140 degC for 4 h.
247,10.1016/j.jeurceramsoc.2005.06.025,solid_state_ceramic_synthesis,"The LSFG powder was synthesized through a solid-st ...  charge, dried and calcined at 1100 degC for 10 h."
248,10.1016/j.optmat.2014.01.017,solid_state_ceramic_synthesis,The Ce:LuAG scintillator ceramics were fabricated  ... -30 h and then air-annealed at 1450 degC for 20 h.
249,10.1007/s10854-013-1308-x,solid_state_ceramic_synthesis,"Ba6-3xLn8+2xTi18O54 (x = 1/4, 1/2, 2/3, 3/4) ceram ... ceramics were naturally cooled inside the furnace."
250,10.1007/s10854-014-2129-2,solid_state_ceramic_synthesis,"Polycrystalline samples of Ba1-xLax (Zr0.9Ti0.1)1- ... t 1,533 K, 1,653 K for 2 h in an alumina crucible."
251,10.1016/j.ssc.2006.09.047,solid_state_ceramic_synthesis,"The (Sr0.4Ba0.6)1-1.5xBixTiO3 ( x = 0.05 , abbrevi ...  for 4 h and cooled naturally to room temperature."
252,10.1016/j.jeurceramsoc.2010.10.024,solid_state_ceramic_synthesis,"Commercial Nb2O5 powder (Merck, 99.9%) was used as ... egC for 4 h with a rate temperature of 5 degC/min."
253,10.1111/j.1551-2916.2011.04522.x,solid_state_ceramic_synthesis,"For the purpose of comparison, EFO was also synthe ...  were at last sintered in 1100degC for 3 h in air."
254,10.1016/j.jeurceramsoc.2011.09.014,solid_state_ceramic_synthesis,CaSiO3 powders were prepared by a conventional sol ...  for 2 h in air with a heating rate of 5 degC/min.
255,10.1007/s10854-013-1390-0,solid_state_ceramic_synthesis,Polycrystalline samples of Bi1.8Sr2WxCa1.1Cu2.1Oy  ...  start the formation of the superconducting phase.
256,10.1016/j.jeurceramsoc.2016.03.002,solid_state_ceramic_synthesis,(0.75-x)BF-0.25PT-xPMN (x = 0.2-0.75) ceramics wer ... er paste and finally fired at 550 degC for 30 min.
257,10.1007/s10854-012-0910-7,solid_state_ceramic_synthesis,"Samples with compositions of (1 - x)Ba3(VO4)2-xCaW ... n the temperature range of 850-1,000 degC for 4 h."
258,10.1007/s10854-016-5526-x,solid_state_ceramic_synthesis,"The CaTi1-x(Al0.5Ta0.5)xO3 samples with x = 0.2, 0 ... inder and then sintered at 1480-1590 degC for 4 h."
259,10.1111/j.1551-2916.2008.02292.x,solid_state_ceramic_synthesis,Ba1-xLa2x/3(Zn0.3Co0.7)1/3Nb2/3O3 (0<=x<=0.06) cer ... composition. A cooling rate of 100degC/h was used.
260,10.1016/j.jpowsour.2014.10.178,solid_state_ceramic_synthesis,A Li2FeP2O7 sample is prepared by the conventional ... sintered at 600 degC for 12 h in argon atmosphere.
261,10.1007/s10854-013-1699-8,solid_state_ceramic_synthesis,5BaO-2V2O5 ceramic was prepared by conventional so ...  given at 600 degC for 30 min to expel the binder.
262,10.1111/j.1551-2916.2006.01312.x,solid_state_ceramic_synthesis,Samples of BLZN ceramic powder were prepared by us ... ion of powder to reduce ZnO loss during sintering.
263,10.1007/s10854-013-1460-3,solid_state_ceramic_synthesis,Nano powders of Ba(Zr0.15Ti0.85)O3 powders were sy ... mens was measured using the Archimedes' principle.
264,10.1016/j.jeurceramsoc.2011.05.010,solid_state_ceramic_synthesis,Na0.5Bi0.5TiO3 ceramic samples were prepared using ... 4 h with a heating and cooling rate of 5 degC/min.
265,10.1007/s10854-017-6670-7,solid_state_ceramic_synthesis,BaTiO3 ceramics were prepared by the conventional  ... temperature interval for 25 degC) for another 2 h.
